site_full,willid,stem_id_full,year,willid_full,stid,site_id,treat,exp,species,fall_stem_weight,spring_stem_weight,lead_spring_stem_weight,over_winter_loss,prop_lost,net_accumulation,fence,dam,browse,n,min_yr,max_yr
eb2-dx,32,eb2-dx-32689,2014,eb2-dx-32,689,eb2,dx,1,beb,6.018445857552822,3.2152910172035827,9.128472145786274,-3.1100262882334517,-0.5167490680888219,9.128472145786274,1,1,0,34,2003,2017
eb2-dx,32,eb2-dx-32689,2015,eb2-dx-32,689,eb2,dx,1,beb,9.483621439569312,9.128472145786274,6.630790050115046,2.8528313894542663,0.3008166666745214,6.630790050115046,1,1,0,34,2003,2017
eb2-dx,32,eb2-dx-32689,2017,eb2-dx-32,689,eb2,dx,1,beb,9.178527862441385,6.630790050115046,NA,NA,NA,NA,1,1,0,34,2003,2017
eb2-dx,33,eb2-dx-3333,2003,eb2-dx-33,33,eb2,dx,1,geyer,1.5952575598953218,1.9089817541111866,1.0174911343346518,0.57776642556067,0.36217751922052144,1.0174911343346518,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3333,2004,eb2-dx-33,33,eb2,dx,1,geyer,2.4736469338911053,1.0174911343346518,1.0246105873593034,1.449036346531802,0.5857894781501551,1.0246105873593034,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3333,2005,eb2-dx-33,33,eb2,dx,1,geyer,2.6818629387276296,1.0246105873593034,NA,NA,NA,NA,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-333314,2015,eb2-dx-33,3314,eb2,dx,1,geyer,4.627403271568009,6.228991798249313,4.386760264069763,0.24064300749824596,0.052003897947866425,4.386760264069763,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-333314,2017,eb2-dx-33,3314,eb2,dx,1,geyer,10.07937181648094,4.386760264069763,NA,NA,NA,NA,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2003,eb2-dx-33,674,eb2,dx,1,geyer,2.8728679300235767,3.3182497321934443,1.7487524022448488,1.1241155277787278,0.3912868795780329,1.7487524022448488,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2004,eb2-dx-33,674,eb2,dx,1,geyer,3.558124852579788,1.7487524022448488,1.682772425897163,1.875352426682625,0.5270620072038553,1.682772425897163,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2005,eb2-dx-33,674,eb2,dx,1,geyer,7.2380876452821035,1.682772425897163,2.952142406747891,4.285945238534213,0.5921377922700145,2.9521424067478907,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2008,eb2-dx-33,674,eb2,dx,1,geyer,7.806988546551982,2.952142406747891,5.139813237552328,2.6671753089996537,0.34163945458554984,5.139813237552328,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2009,eb2-dx-33,674,eb2,dx,1,geyer,4.133364998470242,5.139813237552328,5.986343125867781,-1.852978127397539,-0.44829772548113367,5.986343125867781,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2010,eb2-dx-33,674,eb2,dx,1,geyer,5.772143575956655,5.986343125867781,3.493674726942237,2.2784688490144176,0.39473530397011863,3.493674726942237,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2011,eb2-dx-33,674,eb2,dx,1,geyer,4.886739691906981,3.493674726942237,8.670370273737856,-3.7836305818308746,-0.7742648105641916,8.670370273737856,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2012,eb2-dx-33,674,eb2,dx,1,geyer,16.377959164002483,8.670370273737856,7.406253257820834,8.971705906181649,0.5477914443638852,7.406253257820834,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2013,eb2-dx-33,674,eb2,dx,1,geyer,13.191163874727259,7.406253257820834,13.048547869924052,0.14261600480320702,0.010811480029934489,13.048547869924052,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2014,eb2-dx-33,674,eb2,dx,1,geyer,13.80132792258193,13.048547869924052,10.627818747403227,3.173509175178703,0.22994230649256306,10.627818747403227,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-33674,2017,eb2-dx-33,674,eb2,dx,1,geyer,14.42586872586206,10.627818747403227,NA,NA,NA,NA,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2010,eb2-dx-33,75109,eb2,dx,1,geyer,6.685852908101137,12.139870411289873,3.5958426058366904,3.0900103022644467,0.4621714453993345,3.5958426058366904,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2011,eb2-dx-33,75109,eb2,dx,1,geyer,8.553930679340823,3.5958426058366904,7.481362192584478,1.072568486756345,0.125388961749103,7.481362192584478,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2012,eb2-dx-33,75109,eb2,dx,1,geyer,3.74147743364429,7.481362192584478,3.481113552024146,0.2603638816201439,0.06958852117585623,3.481113552024146,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2013,eb2-dx-33,75109,eb2,dx,1,geyer,7.966547278876181,3.481113552024146,4.433960093920307,3.532587184955874,0.44342763072815233,4.433960093920307,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2014,eb2-dx-33,75109,eb2,dx,1,geyer,9.664909537906176,4.433960093920307,7.783368970671759,1.881540567234417,0.1946775145545788,7.783368970671759,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2015,eb2-dx-33,75109,eb2,dx,1,geyer,5.562424545721123,7.783368970671759,5.65022760046768,-0.0878030547465567,-0.01578503295188047,5.65022760046768,1,1,0,23,2003,2017
eb2-dx,33,eb2-dx-3375109,2017,eb2-dx-33,75109,eb2,dx,1,geyer,15.897061734762122,5.65022760046768,NA,NA,NA,NA,1,1,0,23,2003,2017
eb2-dx,34,eb2-dx-34690,2003,eb2-dx-34,690,eb2,dx,1,beb,2.246095305069973,0.6260523136544707,0.20798458346063245,2.0381107216093404,0.9074017104300243,0.20798458346063242,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2004,eb2-dx-34,690,eb2,dx,1,beb,2.9844213217658258,0.20798458346063245,2.779980052024383,0.2044412697414426,0.06850281769883569,2.779980052024383,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2005,eb2-dx-34,690,eb2,dx,1,beb,4.32606347890551,2.779980052024383,4.755448583999282,-0.4293851050937718,-0.09925538707129786,4.755448583999282,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2008,eb2-dx-34,690,eb2,dx,1,beb,3.4114795022736546,4.755448583999282,9.116181013043905,-5.70470151077025,-1.6722074709721186,9.116181013043905,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2009,eb2-dx-34,690,eb2,dx,1,beb,23.580151758351565,9.116181013043905,14.810338146357337,8.769813611994229,0.37191506237393723,14.810338146357337,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2010,eb2-dx-34,690,eb2,dx,1,beb,16.69306060002776,14.810338146357337,11.467099283450791,5.225961316576969,0.3130619028944446,11.467099283450791,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2012,eb2-dx-34,690,eb2,dx,1,beb,24.232870894838868,11.467099283450791,20.856606183068543,3.3762647117703253,0.13932582426663298,20.856606183068543,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2013,eb2-dx-34,690,eb2,dx,1,beb,32.6774459595318,20.856606183068543,18.878673228585594,13.798772730946208,0.42227206948899243,18.878673228585594,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2014,eb2-dx-34,690,eb2,dx,1,beb,25.883499723863125,18.878673228585594,32.74441447872532,-6.860914754862193,-0.26506905279647397,32.74441447872532,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34690,2015,eb2-dx-34,690,eb2,dx,1,beb,29.57694528835197,32.74441447872532,NA,NA,NA,NA,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2003,eb2-dx-34,691,eb2,dx,1,beb,0.7986800891999252,1.4618700151712223,0.4053194511870283,0.3933606380128969,0.4925133896939192,0.4053194511870283,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2004,eb2-dx-34,691,eb2,dx,1,beb,0.6000788818042082,0.4053194511870283,0.23045117540722534,0.36962770639698284,0.6159651965849112,0.23045117540722537,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2005,eb2-dx-34,691,eb2,dx,1,beb,0.4713149738812606,0.23045117540722534,8.349411928974893,-7.878096955093633,-16.7151425090907,8.349411928974893,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2010,eb2-dx-34,691,eb2,dx,1,beb,7.38985495110478,8.349411928974893,20.28590856824241,-12.896053617137628,-1.7451024008542513,20.28590856824241,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2011,eb2-dx-34,691,eb2,dx,1,beb,4.705479869419242,20.28590856824241,8.732014376355462,-4.02653450693622,-0.8557117698249087,8.732014376355462,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2012,eb2-dx-34,691,eb2,dx,1,beb,5.711042647842979,8.732014376355462,11.219374169869925,-5.508331522026945,-0.9645054085014413,11.219374169869925,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2013,eb2-dx-34,691,eb2,dx,1,beb,9.880119413764815,11.219374169869925,4.522115266012866,5.358004147751949,0.5423015576398063,4.522115266012866,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2014,eb2-dx-34,691,eb2,dx,1,beb,21.53152526960533,4.522115266012866,46.938610572217264,-25.407085302611936,-1.1799946814951139,46.938610572217264,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-34691,2017,eb2-dx-34,691,eb2,dx,1,beb,45.301821613417225,46.938610572217264,NA,NA,NA,NA,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2010,eb2-dx-34,74609,eb2,dx,1,beb,24.936100565737394,5.209421945617458,2.7338183390635944,22.202282226673802,0.8903670470907588,2.7338183390635926,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2012,eb2-dx-34,74609,eb2,dx,1,beb,4.6261716444812855,2.7338183390635944,4.2467622645926575,0.379409379888628,0.08201368410989206,4.2467622645926575,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2013,eb2-dx-34,74609,eb2,dx,1,beb,9.543902430408124,4.2467622645926575,7.147184787089284,2.3967176433188406,0.2511255391382234,7.147184787089284,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2014,eb2-dx-34,74609,eb2,dx,1,beb,19.14457742503601,7.147184787089284,38.36648170276599,-19.221904277729976,-1.0040390994785209,38.36648170276599,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2015,eb2-dx-34,74609,eb2,dx,1,beb,15.260806009349322,38.36648170276599,47.23005928638457,-31.969253277035243,-2.094860078651791,47.23005928638457,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-3474609,2017,eb2-dx-34,74609,eb2,dx,1,beb,42.89458146292741,47.23005928638457,NA,NA,NA,NA,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-348450,2003,eb2-dx-34,8450,eb2,dx,1,beb,0.45793382726843246,0.6049315769551193,0.18199003126167834,0.2759437960067541,0.6025844337658002,0.18199003126167834,1,1,0,27,2003,2017
eb2-dx,34,eb2-dx-348450,2004,eb2-dx-34,8450,eb2,dx,1,beb,0.1855532502989728,0.18199003126167834,NA,NA,NA,NA,1,1,0,27,2003,2017
eb2-dx,35,eb2-dx-3516904,2005,eb2-dx-35,16904,eb2,dx,1,geyer,2.562984106769788,1.5121167659723853,5.026395422188755,-2.463411315418967,-0.9611496649207414,5.026395422188755,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2008,eb2-dx-35,16904,eb2,dx,1,geyer,1.583282951534348,5.026395422188755,2.7681365749468805,-1.1848536234125324,-0.748352416896992,2.7681365749468805,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2009,eb2-dx-35,16904,eb2,dx,1,geyer,3.614308641657398,2.7681365749468805,3.239047741454705,0.3752609002026932,0.10382646791077903,3.239047741454705,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2010,eb2-dx-35,16904,eb2,dx,1,geyer,9.099446140614214,3.239047741454705,5.508747094983161,3.5906990456310526,0.39460632989566546,5.508747094983161,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2011,eb2-dx-35,16904,eb2,dx,1,geyer,6.914449242753302,5.508747094983161,2.6313560440886987,4.283093198664604,0.6194409776242852,2.6313560440886983,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2012,eb2-dx-35,16904,eb2,dx,1,geyer,4.257782422965903,2.6313560440886987,4.425465601434514,-0.1676831784686108,-0.039382749471685165,4.425465601434514,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2013,eb2-dx-35,16904,eb2,dx,1,geyer,3.120252779098774,4.425465601434514,0.5196721272860965,2.6005806518126775,0.8334519142913177,0.5196721272860967,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2014,eb2-dx-35,16904,eb2,dx,1,geyer,1.1586090239179139,0.5196721272860965,0.4540329802420471,0.7045760436758668,0.6081223511390372,0.4540329802420471,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3516904,2015,eb2-dx-35,16904,eb2,dx,1,geyer,1.7831289539846267,0.4540329802420471,NA,NA,NA,NA,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3517004,2005,eb2-dx-35,17004,eb2,dx,1,geyer,3.3527972274274918,2.797548191417328,NA,NA,NA,NA,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2003,eb2-dx-35,35,eb2,dx,1,geyer,35.13817734849202,19.457584000278104,9.224331669532289,25.91384567895973,0.7374840596298556,9.22433166953229,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2004,eb2-dx-35,35,eb2,dx,1,geyer,20.25062239820874,9.224331669532289,9.816529357104713,10.434093041104028,0.5152480173659735,9.816529357104713,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2005,eb2-dx-35,35,eb2,dx,1,geyer,30.635770887261604,9.816529357104713,3.3430694517497175,27.292701435511887,0.8908769273653313,3.3430694517497166,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2008,eb2-dx-35,35,eb2,dx,1,geyer,2.3085352086294444,3.3430694517497175,5.098153170502,-2.7896179618725556,-1.208393076027082,5.098153170502,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2010,eb2-dx-35,35,eb2,dx,1,geyer,6.120122238137656,5.098153170502,4.489966746074101,1.6301554920635546,0.26635995632656,4.489966746074101,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2011,eb2-dx-35,35,eb2,dx,1,geyer,5.772201324697029,4.489966746074101,2.483704522207447,3.288496802489582,0.5697127694454054,2.483704522207447,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2012,eb2-dx-35,35,eb2,dx,1,geyer,2.2495985466022845,2.483704522207447,2.786300820139735,-0.5367022735374505,-0.23857691157743097,2.786300820139735,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2013,eb2-dx-35,35,eb2,dx,1,geyer,4.889748878434857,2.786300820139735,1.3694286023306497,3.520320276104208,0.719938868768863,1.3694286023306494,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2014,eb2-dx-35,35,eb2,dx,1,geyer,2.83448206420208,1.3694286023306497,2.378641958887271,0.4558401053148091,0.16081954127415876,2.378641958887271,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-3535,2015,eb2-dx-35,35,eb2,dx,1,geyer,2.0541236315179505,2.378641958887271,NA,NA,NA,NA,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2003,eb2-dx-35,672,eb2,dx,1,geyer,1.6774844396015078,1.279425527064659,1.1462541496384724,0.5312302899630355,0.3166826930980242,1.1462541496384724,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2004,eb2-dx-35,672,eb2,dx,1,geyer,3.6009777526570477,1.1462541496384724,1.0933084637335462,2.5076692889235015,0.6963856655524104,1.0933084637335462,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2005,eb2-dx-35,672,eb2,dx,1,geyer,8.502538230604738,1.0933084637335462,2.5222963390322852,5.980241891572453,0.7033478391248716,2.5222963390322857,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2008,eb2-dx-35,672,eb2,dx,1,geyer,4.126423835485611,2.5222963390322852,2.29715793608788,1.8292658993977313,0.4433053831423638,2.29715793608788,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2009,eb2-dx-35,672,eb2,dx,1,geyer,12.049827263581506,2.29715793608788,8.712972347981053,3.336854915600453,0.2769213900422883,8.712972347981053,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2010,eb2-dx-35,672,eb2,dx,1,geyer,62.39357765847837,8.712972347981053,17.950255192773028,44.44332246570534,0.7123060438844084,17.950255192773028,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2011,eb2-dx-35,672,eb2,dx,1,geyer,17.087397371964073,17.950255192773028,11.91853652267411,5.168860849289963,0.302495502198053,11.91853652267411,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2012,eb2-dx-35,672,eb2,dx,1,geyer,9.2919412504585015,11.91853652267411,7.6052810222467135,1.686660228211788,0.18151860658057448,7.6052810222467135,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2013,eb2-dx-35,672,eb2,dx,1,geyer,13.042397425296656,7.6052810222467135,6.325932297898416,6.71646512739824,0.5149716657438439,6.325932297898416,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2014,eb2-dx-35,672,eb2,dx,1,geyer,5.038783650550227,6.325932297898416,6.742677300559501,-1.7038936500092747,-0.33815574713615904,6.742677300559501,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2015,eb2-dx-35,672,eb2,dx,1,geyer,8.405398997477459,6.742677300559501,2.0620706011583763,6.343328396319082,0.7546730855040642,2.0620706011583767,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35672,2017,eb2-dx-35,672,eb2,dx,1,geyer,5.123859414040304,2.0620706011583763,NA,NA,NA,NA,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2003,eb2-dx-35,673,eb2,dx,1,geyer,13.074790353091648,5.608570945442589,4.343214102385729,8.73157625070592,0.6678176869307325,4.343214102385728,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2004,eb2-dx-35,673,eb2,dx,1,geyer,8.654080856083132,4.343214102385729,4.859240201681813,3.7948406544013187,0.438503027358919,4.859240201681813,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2005,eb2-dx-35,673,eb2,dx,1,geyer,7.564303654367691,4.859240201681813,4.211359453636101,3.3529442007315904,0.44325880529605294,4.211359453636101,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2008,eb2-dx-35,673,eb2,dx,1,geyer,2.9329844315092997,4.211359453636101,1.5641659453878114,1.3688184861214883,0.4666981765795125,1.5641659453878114,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2009,eb2-dx-35,673,eb2,dx,1,geyer,6.002205704714184,1.5641659453878114,2.0026623637093524,3.9995433410048316,0.666345596563536,2.0026623637093524,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2010,eb2-dx-35,673,eb2,dx,1,geyer,6.2861674139430885,2.0026623637093524,1.6418240517619926,4.644343362181096,0.7388195471663178,1.6418240517619926,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2011,eb2-dx-35,673,eb2,dx,1,geyer,3.5193448190842522,1.6418240517619926,1.0522397270770902,2.467105092007162,0.7010126085482902,1.0522397270770902,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2012,eb2-dx-35,673,eb2,dx,1,geyer,2.364065448277956,1.0522397270770902,0.9875859141546964,1.3764795341232596,0.5822510265635503,0.9875859141546965,1,1,0,41,2003,2017
eb2-dx,35,eb2-dx-35673,2013,eb2-dx-35,673,eb2,dx,1,geyer,3.0598609031855486,0.9875859141546964,NA,NA,NA,NA,1,1,0,41,2003,2017
eb2-dx,36,eb2-dx-362200,2010,eb2-dx-36,2200,eb2,dx,1,beb,1.1442388238235062,2.1578626933918463,0.9165539513900467,0.22768487243345947,0.198983697889785,0.9165539513900467,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-362200,2011,eb2-dx-36,2200,eb2,dx,1,beb,1.3297815770181036,0.9165539513900467,0.5467883367115326,0.782993240306571,0.5888134215713468,0.5467883367115326,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-362200,2012,eb2-dx-36,2200,eb2,dx,1,beb,0.7376275566767196,0.5467883367115326,0.6739194529405266,0.06370810373619307,0.08636893125742379,0.6739194529405266,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-362200,2013,eb2-dx-36,2200,eb2,dx,1,beb,0.9442652203675187,0.6739194529405266,3.582249601567429,-2.6379843811999106,-2.7936900822982524,3.582249601567429,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-362200,2017,eb2-dx-36,2200,eb2,dx,1,beb,8.064348981520812,3.582249601567429,NA,NA,NA,NA,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-3636,2003,eb2-dx-36,36,eb2,dx,1,beb,0.9258484409368958,1.8788088363784121,0.37090281848970325,0.5549456224471925,0.5993914315885494,0.3709028184897033,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-3636,2004,eb2-dx-36,36,eb2,dx,1,beb,0.7636455328959169,0.37090281848970325,0.08382360141844666,0.6798219314774702,0.8902323161630127,0.08382360141844669,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-3636,2005,eb2-dx-36,36,eb2,dx,1,beb,0.5363577699204497,0.08382360141844666,NA,NA,NA,NA,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2003,eb2-dx-36,686,eb2,dx,1,beb,7.563492094124182,11.920038336744977,4.04539910736021,3.518092986763972,0.46514135838088044,4.04539910736021,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2004,eb2-dx-36,686,eb2,dx,1,beb,7.786060147466897,4.04539910736021,14.925896578080163,-7.139836430613266,-0.9170024756276931,14.925896578080163,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2005,eb2-dx-36,686,eb2,dx,1,beb,12.950408804778412,14.925896578080163,12.616185405278696,0.3342233994997166,0.025807942014648647,12.616185405278696,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2008,eb2-dx-36,686,eb2,dx,1,beb,29.284144944148764,12.616185405278696,13.624470967090858,15.659673977057906,0.5347492305793565,13.624470967090858,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2009,eb2-dx-36,686,eb2,dx,1,beb,16.93028028369827,13.624470967090858,12.729249418534918,4.201030865163352,0.24813711260341131,12.729249418534918,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2012,eb2-dx-36,686,eb2,dx,1,beb,15.772750077936523,12.729249418534918,10.46315931844545,5.309590759491073,0.336630627712685,10.46315931844545,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2013,eb2-dx-36,686,eb2,dx,1,beb,20.998863098911578,10.46315931844545,14.346497078503369,6.652366020408209,0.3167964850798526,14.346497078503369,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2014,eb2-dx-36,686,eb2,dx,1,beb,19.376481172080542,14.346497078503369,44.57203092553503,-25.19554975345449,-1.3003160651149916,44.57203092553503,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2015,eb2-dx-36,686,eb2,dx,1,beb,15.665592864210021,44.57203092553503,17.730081147221956,-2.0644882830119347,-0.1317848804642761,17.730081147221956,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36686,2017,eb2-dx-36,686,eb2,dx,1,beb,16.502619834164147,17.730081147221956,NA,NA,NA,NA,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2003,eb2-dx-36,687,eb2,dx,1,beb,16.163106978609733,7.449307260055946,8.093303709738239,8.069803268871494,0.4992730221702472,8.093303709738239,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2004,eb2-dx-36,687,eb2,dx,1,beb,10.052328063907858,8.093303709738239,11.163420441862616,-1.1110923779547583,-0.11053085125067233,11.163420441862616,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2005,eb2-dx-36,687,eb2,dx,1,beb,28.905646457170413,11.163420441862616,6.263298708950841,22.64234774821957,0.7833191961912634,6.263298708950842,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2008,eb2-dx-36,687,eb2,dx,1,beb,4.7575103982191145,6.263298708950841,1.8074216285846547,2.9500887696344598,0.6200908716329386,1.8074216285846547,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2009,eb2-dx-36,687,eb2,dx,1,beb,3.373441769355658,1.8074216285846547,3.1327687776154423,0.24067299174021572,0.07134345519952026,3.1327687776154423,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2010,eb2-dx-36,687,eb2,dx,1,beb,4.257327027032948,3.1327687776154423,2.035413509443731,2.2219135175892175,0.5219034158007194,2.035413509443731,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2011,eb2-dx-36,687,eb2,dx,1,beb,3.244863224293667,2.035413509443731,1.5557487190760442,1.6891145052176226,0.5205502939450721,1.5557487190760442,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2012,eb2-dx-36,687,eb2,dx,1,beb,2.6522321785652876,1.5557487190760442,2.695668236416279,-0.04343605785099136,-0.016377170219874147,2.695668236416279,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2013,eb2-dx-36,687,eb2,dx,1,beb,3.958641471129393,2.695668236416279,1.8054181094443544,2.1532233616850385,0.5439298752838883,1.8054181094443544,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2014,eb2-dx-36,687,eb2,dx,1,beb,3.091270716091824,1.8054181094443544,2.924368679965294,0.16690203612652965,0.053991400771763384,2.924368679965294,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2015,eb2-dx-36,687,eb2,dx,1,beb,3.4912544506315037,2.924368679965294,2.2429933369099664,1.2482611137215374,0.3575394264075338,2.2429933369099664,1,1,0,30,2003,2017
eb2-dx,36,eb2-dx-36687,2017,eb2-dx-36,687,eb2,dx,1,beb,3.120953451812383,2.2429933369099664,NA,NA,NA,NA,1,1,0,30,2003,2017
eb2-dx,37,eb2-dx-3713713,2014,eb2-dx-37,13713,eb2,dx,1,beb,12.092900469139439,6.643918072491354,6.224676820244914,5.868223648894524,0.48526188269472476,6.224676820244914,1,1,0,28,2003,2017
eb2-dx,37,eb2-dx-3713713,2015,eb2-dx-37,13713,eb2,dx,1,beb,62.42705501853267,6.224676820244914,16.23935945571074,46.18769556282193,0.7398666419409057,16.23935945571074,1,1,0,28,2003,2017
eb2-dx,37,eb2-dx-3713713,2017,eb2-dx-37,13713,eb2,dx,1,beb,0.9582418349552566,16.23935945571074,NA,NA,NA,NA,1,1,0,28,2003,2017
eb2-dx,37,eb2-dx-3737,2003,eb2-dx-37,37,eb2,dx,1,beb,1.6012156740143697,1.9020299692412475,0.684895699121957,0.9163199748924127,0.5722651793653311,0.684895699121957,1,1,0,28,2003,2017
